Date,ADRO.JK,AKRA.JK,ANTM.JK,ASII.JK,BRPT.JK,BSDE.JK,BTPS.JK,CPIN.JK,CTRA.JK,ERAA.JK,EXCL.JK,ICBP.JK,INCO.JK,INDF.JK,INDY.JK,INTP.JK,ITMG.JK,JPFA.JK,JSMR.JK,KLBF.JK,LPPF.JK,PTBA.JK,PTPP.JK,SCMA.JK,SMGR.JK,TLKM.JK,UNTR.JK,UNVR.JK,WIKA.JK,WSBP.JK
2003-06-09,,,,6.951183795928955,22.02574348449707,,,,103.8480224609375,,,355.1402893066406,,613.8101196289062,,824.9878540039062,,25.75358772277832,,,,5.915994167327881,,0.6965915560722351,,,330.3495788574219,,,
2003-06-10,,,,6.904841899871826,21.37792205810547,,,,95.01055145263672,,,355.1402893066406,,613.8101196289062,,824.9878540039062,,25.75358772277832,,,,5.915994167327881,,0.6965915560722351,,,315.3340148925781,,,
2003-06-11,,,,6.7194786071777335,19.110639572143555,,,,83.9625244140625,,,345.79449462890625,,597.6571655273438,,807.4349975585938,,27.697254180908203,,,,5.915994167327881,,0.6965915560722351,,,315.3340148925781,,,
2003-06-12,,,,6.6267967224121085,18.78672790527344,,,,68.49575042724611,,,336.44873046875,,581.5043334960938,,789.8819580078125,,25.75358772277832,,,,5.915994167327881,,0.6965915560722351,,,315.3340148925781,,,
2003-06-13,,,,6.7194786071777335,20.082277297973636,,,,81.75302124023438,,,345.79449462890625,,597.6571655273438,,789.8819580078125,,26.239503860473636,,,,5.915994167327881,,0.6965915560722351,,,315.3340148925781,,,
2003-06-16,,,,6.8121581077575675,19.110639572143555,,,,81.75302124023438,,,345.79449462890625,,597.6571655273438,,772.3290405273438,,24.295839309692386,,,,5.915994167327881,,0.6965915560722351,,,315.3340148925781,,,
2003-06-17,,,,6.5341124534606925,18.78672790527344,,,,77.33393096923828,,,336.44873046875,,581.5043334960938,,772.3290405273438,,24.295839309692386,,,,5.915994167327881,,0.7233836054801941,,,315.3340148925781,,,
2003-06-18,,,,6.5341124534606925,17.81499671936035,,,,70.705322265625,,,317.7571105957031,,549.1986083984375,,772.3290405273438,,22.83808708190918,,,,5.915994167327881,,0.7233836054801941,,,300.31787109375,,,
2003-06-19,,,,6.765817642211914,18.13890647888184,,,,72.91483306884766,,,327.1029052734375,,565.3515014648438,,842.5408325195312,,24.295839309692386,,,,5.915994167327881,,0.7233836054801941,,,315.3340148925781,,,
2003-06-20,,,,6.858500957489014,18.462818145751953,,,,75.12443542480469,,,327.1029052734375,,565.3515014648438,,877.646728515625,,21.38033676147461,,,,5.915994167327881,,0.7233836054801941,,,315.3340148925781,,,
2003-06-23,,,,6.765817642211914,17.167173385620114,,,,70.705322265625,,,327.1029052734375,,565.3515014648438,,860.09375,,21.38033676147461,,,,5.915994167327881,,0.7233836054801941,,,300.31787109375,,,
2003-06-24,,,,6.5804548263549805,16.843263626098633,,,,68.49575042724611,,,327.1029052734375,,565.3515014648438,,860.09375,,21.38033676147461,,,,5.915994167327881,,0.7233836054801941,,,285.3016662597656,,,
2003-06-25,,,,6.4877705574035645,16.843263626098633,,,,70.705322265625,,,317.7571105957031,,549.1986083984375,,877.646728515625,,21.38033676147461,,,,5.915994167327881,,0.6965915560722351,,,291.30810546875,,,
2003-06-26,,,,6.5804548263549805,15.223709106445312,,,,68.49575042724611,,,317.7571105957031,,549.1986083984375,,842.5408325195312,,21.86625099182129,,,,5.915994167327881,,0.6697996258735657,,,285.3016662597656,,,
2003-06-27,,,,6.765817642211914,16.195442199707028,,,,70.705322265625,,,327.1029052734375,,565.3515014648438,,877.646728515625,,19.436670303344727,,,,5.6587767601013175,,0.6697996258735657,,,288.3052062988281,,,
2003-06-30,,,,6.6267967224121085,15.223709106445312,,,,68.49575042724611,,,317.7571105957031,,549.1986083984375,,877.646728515625,,21.86625099182129,,,,5.915994167327881,,0.6697996258735657,,,285.3016662597656,,,
2003-07-01,,,,6.673133373260497,14.575889587402346,,,,66.2862548828125,,,327.1029052734375,,565.3515014648438,,877.646728515625,,20.40850257873535,,,,5.401558876037598,,0.6965915560722351,,,285.3016662597656,,,
2003-07-02,,,,6.765817642211914,14.575889587402346,,,,64.07663726806639,,,327.1029052734375,,565.3515014648438,,947.8583984375,,19.922588348388672,,,,5.6587767601013175,,0.8359099030494691,,,285.3016662597656,,,
2003-07-03,,,,6.6267967224121085,15.871530532836914,,,,70.705322265625,,,336.44873046875,,581.5043334960938,,1000.5170288085938,,21.38033676147461,,,,5.6587767601013175,,0.9055689573287964,,,285.3016662597656,,,
2003-07-04,,,,6.6267967224121085,15.54762077331543,,,,72.91483306884766,,,327.1029052734375,,565.3515014648438,,1000.5170288085938,,23.32400321960449,,,,5.6587767601013175,,0.8359099030494691,,,282.298828125,,,
2003-07-07,,,,6.765817642211914,16.195442199707028,,,,72.91483306884766,,,336.44873046875,,581.5043334960938,,1035.623046875,,28.18316650390625,,,,5.6587767601013175,,0.9055689573287964,,,294.31158447265625,,,
2003-07-08,,,,7.04386568069458,18.462818145751953,,,,81.75302124023438,,,336.44873046875,,581.5043334960938,,1035.623046875,,22.352170944213867,,,,5.6587767601013175,,0.9055689573287964,,,309.3277587890625,,,
2003-07-09,,,,7.090207576751709,18.462818145751953,,,,83.9625244140625,,,336.44873046875,,581.5043334960938,,1053.1761474609377,,22.352170944213867,,,,5.6587767601013175,,0.9055689573287964,,,315.3340148925781,,,
2003-07-10,,,,7.136547565460205,18.13890647888184,,,,81.75302124023438,,,336.44873046875,,581.5043334960938,,1123.3876953125,,23.32400321960449,,,,5.6587767601013175,,0.8707395195960999,,,315.3340148925781,,,
2003-07-11,,,,7.59996223449707,18.13890647888184,,,,81.75302124023438,,,336.44873046875,,581.5043334960938,,1211.15234375,,27.697254180908203,,,,5.6587767601013175,,0.9055689573287964,,,330.3495788574219,,,
2003-07-14,,,,7.878009796142577,17.167173385620114,,,,88.3816146850586,,,336.44873046875,,581.5043334960938,,1211.15234375,,28.669086456298828,,,,5.6587767601013175,,0.9055689573287964,,,360.3812255859375,,,
2003-07-15,,,,7.878009796142577,16.843263626098633,,,,90.59136962890624,,,327.1029052734375,,565.3515014648438,,1228.70556640625,,27.697254180908203,,,,5.6587767601013175,,0.9403985738754272,,,360.3812255859375,,,
2003-07-16,,,,7.368255138397218,16.843263626098633,,,,86.17211151123047,,,327.1029052734375,,565.3515014648438,,1140.940673828125,,28.18316650390625,,,,5.6587767601013175,,0.9752283096313475,,,345.36572265625,,,
2003-07-17,,,,7.182891368865968,17.81499671936035,,,,95.01055145263672,,,317.7571105957031,,549.1986083984375,,1123.3876953125,,27.697254180908203,,,,5.6587767601013175,,0.9752283096313475,,,345.36572265625,,,
2003-07-18,,,,7.229231834411621,17.81499671936035,,,,101.63932800292969,,,317.7571105957031,,567.9060668945312,,1105.8348388671877,,25.75358772277832,,,,5.6587767601013175,,0.9403985738754272,,,345.36572265625,,,
2003-07-21,,,,7.275570869445801,17.167173385620114,,,,95.01055145263672,,,317.7571105957031,,567.9060668945312,,1105.8348388671877,,25.75358772277832,,,,5.6587767601013175,,0.9055689573287964,,,345.36572265625,,,
2003-07-22,,,,7.229231834411621,16.195442199707028,,,,86.17211151123047,,,317.7571105957031,,567.9060668945312,,1105.8348388671877,,27.697254180908203,,,,5.6587767601013175,,0.8707395195960999,,,345.36572265625,,,
2003-07-23,,,,7.136547565460205,15.54762077331543,,,,81.75302124023438,,,299.0655212402344,,534.4998168945311,,1158.49365234375,,25.26766967773437,,,,5.6587767601013175,,0.9403985738754272,,,330.3495788574219,,,
2003-07-24,,,,6.951183795928955,15.223709106445312,,,,81.75302124023438,,,299.0655212402344,,534.4998168945311,,1140.940673828125,,25.26766967773437,,,,5.401558876037598,,0.8010803461074829,,,315.3340148925781,,,
2003-07-25,,,,6.951183795928955,15.871530532836914,,,,81.75302124023438,,,289.7196960449219,,517.7967529296875,,1228.70556640625,,25.26766967773437,,,,5.401558876037598,,0.8359099030494691,,,330.3495788574219,,,
2003-07-28,,,,6.951183795928955,15.871530532836914,,,,83.9625244140625,,,280.3739013671875,,501.0936279296875,,1211.15234375,,25.75358772277832,,,,5.401558876037598,,0.8707395195960999,,,330.3495788574219,,,
2003-07-29,,,,6.951183795928955,15.54762077331543,,,,83.9625244140625,,,289.7196960449219,,517.7967529296875,,1228.70556640625,,27.211334228515625,,,,5.6587767601013175,,0.9055689573287964,,,330.3495788574219,,,
2003-07-30,,,,7.090207576751709,17.167173385620114,,,,90.59136962890624,,,289.7196960449219,,517.7967529296875,,1193.5994873046875,,26.725419998168945,,,,5.6587767601013175,,0.8010803461074829,,,330.3495788574219,,,
2003-07-31,,,,7.04386568069458,17.491085052490234,,,,90.59136962890624,,,289.7196960449219,,517.7967529296875,,1140.940673828125,,24.295839309692386,,,,5.6587767601013175,,0.8010803461074829,,,330.3495788574219,,,
2003-08-01,,,,6.951183795928955,18.13890647888184,,,,99.42972564697266,,,280.3739013671875,,501.0936279296875,,1158.49365234375,,24.295839309692386,,,,5.6587767601013175,,0.8010803461074829,,,345.36572265625,,,
2003-08-04,,,,6.904841899871826,18.13890647888184,,,,132.57267761230472,,,280.3739013671875,,501.0936279296875,,1158.49365234375,,29.15500640869141,,,,5.6587767601013175,,0.8359099030494691,,,330.3495788574219,,,
2003-08-05,,,,6.44143009185791,17.491085052490234,,,,125.9438934326172,,,271.02813720703125,,484.3904113769531,,1140.940673828125,,29.15500640869141,,,,5.401558876037598,,0.7662507891654968,,,315.3340148925781,,,
2003-08-06,,,,6.765817642211914,18.462818145751953,,,,134.78224182128906,,,261.68231201171875,,467.6873779296875,,1140.940673828125,,28.18316650390625,,,,5.401558876037598,,0.8359099030494691,,,330.3495788574219,,,
2003-08-07,,,,7.182891368865968,18.78672790527344,,,,141.41102600097656,,,280.3739013671875,,501.0936279296875,,1140.940673828125,,29.15500640869141,,,,5.401558876037598,,0.8707395195960999,,,330.3495788574219,,,
2003-08-08,,,,7.090207576751709,18.78672790527344,,,,174.55398559570312,,,271.02813720703125,,484.3904113769531,,1158.49365234375,,29.15500640869141,,,,5.401558876037598,,0.8010803461074829,,,330.3495788574219,,,
2003-08-11,,,,7.090207576751709,19.43454933166504,,,,154.6676788330078,,,280.3739013671875,,501.0936279296875,,1158.49365234375,,31.09867286682129,,,,5.401558876037598,,0.9055689573287964,,,315.3340148925781,,,
2003-08-12,,,,7.090207576751709,19.43454933166504,,,,148.0388946533203,,,280.3739013671875,,501.0936279296875,,1211.15234375,,28.669086456298828,,,,5.401558876037598,,0.8010803461074829,,,315.3340148925781,,,
2003-08-13,,,,7.090207576751709,19.75846099853516,,,,156.8772735595703,,,280.3739013671875,,501.0936279296875,,1211.15234375,,29.15500640869141,,,,5.401558876037598,,0.8010803461074829,,,315.3340148925781,,,
2003-08-14,,,,6.858500957489014,19.43454933166504,,,,150.2484893798828,,,280.3739013671875,,501.0936279296875,,1158.49365234375,,28.18316650390625,,,,5.144343852996826,,0.8359099030494691,,,315.3340148925781,,,
2003-08-15,,,,6.951183795928955,19.110639572143555,,,,150.2484893798828,,,271.02813720703125,,484.3904113769531,,1211.15234375,,28.669086456298828,,,,5.6587767601013175,,0.8010803461074829,,,300.31787109375,,,
2003-08-18,,,,,269.39288330078125,,,,150.2484893798828,,,,,,,,,,,,,,,,,,313.8740234375,,,
2003-08-19,,,,6.951183795928955,18.78672790527344,,,,148.0388946533203,,,261.68231201171875,,467.6873779296875,,1176.046630859375,,27.211334228515625,,,,5.6587767601013175,,0.8010803461074829,,,285.3016662597656,,,
2003-08-20,,,,7.04386568069458,17.81499671936035,,,,148.0388946533203,,,261.68231201171875,,467.6873779296875,,1158.49365234375,,27.697254180908203,,,,5.401558876037598,,0.8359099030494691,,,297.31439208984375,,,
2003-08-21,,,,7.04386568069458,18.462818145751953,,,,150.2484893798828,,,261.68231201171875,,467.6873779296875,,1158.49365234375,,28.18316650390625,,,,5.6587767601013175,,0.7662507891654968,,,294.31158447265625,,,
2003-08-22,,,,7.04386568069458,19.110639572143555,,,,154.6676788330078,,,261.68231201171875,,467.6873779296875,,1158.49365234375,,28.669086456298828,,,,5.6587767601013175,,0.7662507891654968,,,294.31158447265625,,,
2003-08-25,,,,7.04386568069458,18.78672790527344,,,,167.9252166748047,,,261.68231201171875,,467.6873779296875,,1158.49365234375,,25.26766967773437,,,,5.144343852996826,,0.8010803461074829,,,303.3213806152344,,,
2003-08-26,,,,7.04386568069458,18.78672790527344,,,,185.60101318359372,,,252.3365173339844,,450.9842529296875,,1158.49365234375,,24.295839309692386,,,,5.401558876037598,,0.8359099030494691,,,285.3016662597656,,,
2003-08-27,,,,7.04386568069458,18.78672790527344,,,,212.1161193847656,,,252.3365173339844,,450.9842529296875,,1158.49365234375,,28.669086456298828,,,,5.401558876037598,,0.8010803461074829,,,297.31439208984375,,,
2003-08-28,,,,7.04386568069458,18.78672790527344,,,,203.2777099609375,,,252.3365173339844,,450.9842529296875,,1158.49365234375,,28.18316650390625,,,,5.401558876037598,,0.8359099030494691,,,294.31158447265625,,,
2003-08-29,,,,7.04386568069458,18.462818145751953,,,,203.2777099609375,,,252.3365173339844,,450.9842529296875,,1123.3876953125,,28.18316650390625,,,,5.144343852996826,,0.8359099030494691,,,297.31439208984375,,,
2003-09-01,,,,7.04386568069458,18.462818145751953,,,,207.6969146728516,,,252.3365173339844,,450.9842529296875,,1123.3876953125,,28.669086456298828,,,,5.401558876037598,,0.8359099030494691,,,303.3213806152344,,,
2003-09-02,,,,7.136547565460205,19.110639572143555,,,,209.90652465820312,,,252.3365173339844,,450.9842529296875,,1140.940673828125,,28.669086456298828,,,,4.887125492095947,,0.8359099030494691,,,315.3340148925781,,,
2003-09-03,,,,7.55361795425415,19.110639572143555,,,,220.9544677734375,,,271.02813720703125,,484.3904113769531,,1140.940673828125,,27.697254180908203,,,,5.195786476135254,,0.6965916156768799,,,345.36572265625,2067.701904296875,,
2003-09-04,,,,7.831665992736816,19.110639572143555,,,,220.9544677734375,,,271.02813720703125,,484.3904113769531,,1263.811279296875,,28.669086456298828,,,,5.401558876037598,,0.6965916156768799,,,360.3812255859375,2098.333984375,,
2003-09-05,,,,8.15605640411377,18.462818145751953,,,,232.0015106201172,,,280.3739013671875,,501.0936279296875,,1246.25830078125,,29.15500640869141,,,,5.401558876037598,,0.7314211130142212,,,390.4134521484375,2113.650634765625,,
2003-09-08,,,,8.434100151062013,19.110639572143555,,,,265.1444091796875,,,280.3739013671875,,501.0936279296875,,1246.25830078125,,28.18316650390625,,,,5.144343852996826,,0.7314211130142212,,,435.460693359375,2083.01806640625,,
2003-09-09,,,,8.248736381530763,19.43454933166504,,,,276.19241333007807,,,280.3739013671875,,501.0936279296875,,1228.70556640625,,28.18316650390625,,,,5.401558876037598,,0.7314211130142212,,,405.4290466308594,2037.06884765625,,
2003-09-10,,,,7.878009796142577,18.78672790527344,,,,243.0494079589844,,,280.3739013671875,,501.0936279296875,,1211.15234375,,27.697254180908203,,,,5.401558876037598,,0.6965916156768799,,,405.4290466308594,1960.4873046875,,
2003-09-11,,,,7.692642688751222,18.78672790527344,,,,243.0494079589844,,,271.02813720703125,,484.3904113769531,,1193.5994873046875,,28.669086456298828,,,,5.401558876037598,,0.7314211130142212,,,420.4451904296875,1960.4873046875,,
2003-09-12,,,,7.970689296722412,18.78672790527344,,,,243.0494079589844,,,271.02813720703125,,484.3904113769531,,1228.70556640625,,28.669086456298828,,,,5.401558876037598,,0.7662507891654968,,,435.460693359375,2021.7520751953125,,
2003-09-15,,,,7.646299839019775,18.462818145751953,,,,220.9544677734375,,,271.02813720703125,,484.3904113769531,,1246.25830078125,,27.211334228515625,,,,5.401558876037598,,0.7314211130142212,,,420.4451904296875,1991.1199951171875,,
2003-09-16,,,,7.831665992736816,19.110639572143555,,,,220.9544677734375,,,271.02813720703125,,484.3904113769531,,1281.3641357421875,,27.211334228515625,,,,5.401558876037598,,0.6965916156768799,,,405.4290466308594,2037.06884765625,,
2003-09-17,,,,7.924350261688232,18.462818145751953,,,,209.90652465820312,,,280.3739013671875,,501.0936279296875,,1263.811279296875,,28.18316650390625,,,,5.6587767601013175,,0.6965916156768799,,,390.4134521484375,2037.06884765625,,
2003-09-18,,,,7.970689296722412,18.462818145751953,,,,214.32568359375,,,271.02813720703125,,484.3904113769531,,1246.25830078125,,27.211334228515625,,,,5.6587767601013175,,0.7314211130142212,,,405.4290466308594,2021.7520751953125,,
2003-09-19,,,,7.970689296722412,18.78672790527344,,,,220.9544677734375,,,280.3739013671875,,501.0936279296875,,1246.25830078125,,27.211334228515625,,,,5.915994167327881,,0.7314211130142212,,,390.4134521484375,2021.7520751953125,,
2003-09-22,,,,,264.82687377929693,,,,220.9544677734375,,,,,,,1246.25830078125,,,,,,,,,,,408.0360412597656,,,
2003-09-23,,,,8.017031669616701,18.462818145751953,,,,220.9544677734375,,,271.02813720703125,,484.3904113769531,,1228.70556640625,,25.26766967773437,,,,5.915994167327881,,0.7314211130142212,,,405.4290466308594,2021.7520751953125,,
2003-09-24,,,,8.109714508056639,18.462818145751953,,,,220.9544677734375,,,280.3739013671875,,501.0936279296875,,1228.70556640625,,28.669086456298828,,,,5.915994167327881,,0.6965916156768799,,,420.4451904296875,2037.06884765625,,
2003-09-25,,,,8.34142017364502,18.462818145751953,,,,209.90652465820312,,,289.7196960449219,,517.7967529296875,,1228.70556640625,,27.697254180908203,,,,5.6587767601013175,,0.6965916156768799,,,435.460693359375,2052.385009765625,,
2003-09-26,,,,8.434100151062013,18.13890647888184,,,,212.1161193847656,,,280.3739013671875,,501.0936279296875,,1211.15234375,,27.211334228515625,,,,5.6587767601013175,,0.6965916156768799,,,420.4451904296875,2037.06884765625,,
2003-09-29,,,,8.387761116027832,18.13890647888184,,,,207.6969146728516,,,280.3739013671875,,501.0936279296875,,1228.70556640625,,28.18316650390625,,,,5.6587767601013175,,0.6617621779441833,,,420.4451904296875,2021.7520751953125,,
2003-09-30,,,,8.387761116027832,18.462818145751953,,,,212.1161193847656,,,271.02813720703125,,484.3904113769531,,1193.5994873046875,,27.211334228515625,,,,5.6587767601013175,,0.7314211130142212,,,405.4290466308594,2052.385009765625,,
2003-10-01,,,,8.387761116027832,19.110639572143555,,,,220.9544677734375,,,271.02813720703125,,484.3904113769531,,1193.5994873046875,,27.211334228515625,,,,5.6587767601013175,,0.6965916156768799,,,405.4290466308594,2037.06884765625,,
2003-10-02,,,,8.665807723999022,18.78672790527344,,,,243.0494079589844,,,271.02813720703125,,484.3904113769531,,1246.25830078125,,29.15500640869141,,,,5.6587767601013175,,0.6965916156768799,,,420.4451904296875,2052.385009765625,,
2003-10-03,,,,8.804830551147461,18.78672790527344,,,,265.1444091796875,,,280.3739013671875,,501.0936279296875,,1298.9169921875,,27.697254180908203,,,,6.173211097717285,,0.6965916156768799,,,420.4451904296875,2037.06884765625,,
2003-10-06,,,,8.758490562438965,18.462818145751953,,,,232.0015106201172,,,271.02813720703125,,484.3904113769531,,1281.3641357421875,,29.15500640869141,,,,5.6587767601013175,,0.6965916156768799,,,420.4451904296875,2021.7520751953125,,
2003-10-07,,,,8.619467735290527,18.462818145751953,,,,232.0015106201172,,,271.02813720703125,,484.3904113769531,,1281.3641357421875,,27.211334228515625,,,,5.915994167327881,,0.6617621779441833,,,435.460693359375,2037.06884765625,,
2003-10-08,,,,8.665807723999022,18.13890647888184,,,,243.0494079589844,,,271.02813720703125,,484.3904113769531,,1386.681884765625,,28.669086456298828,,,,6.173211097717285,,0.6965916156768799,,,525.556396484375,2021.7520751953125,,
2003-10-09,,,,8.897514343261719,18.462818145751953,,,,265.1444091796875,,,280.3739013671875,,501.0936279296875,,1351.576171875,,28.669086456298828,,,,6.173211097717285,,0.6965916156768799,,,525.556396484375,2021.7520751953125,,
2003-10-10,,,,8.943855285644531,18.462818145751953,,,,243.0494079589844,,,280.3739013671875,,501.0936279296875,,1351.576171875,,27.211334228515625,,,,6.944862842559815,,0.7314211130142212,,,525.556396484375,2006.436279296875,,
2003-10-13,,,,9.036538124084473,18.462818145751953,,,,243.0494079589844,,,289.7196960449219,,517.7967529296875,,1351.576171875,,29.15500640869141,,,,6.68764591217041,,0.7314211130142212,,,525.556396484375,2021.7520751953125,,
2003-10-14,,,,8.85117244720459,18.13890647888184,,,,254.09738159179688,,,280.3739013671875,,501.0936279296875,,1351.576171875,,31.09867286682129,,,,6.68764591217041,,0.7314211130142212,,,555.5878295898439,2021.7520751953125,,
2003-10-15,,,,8.85117244720459,18.78672790527344,,,,243.0494079589844,,,289.7196960449219,,517.7967529296875,,1316.4700927734375,,34.014171600341804,,,,6.944862842559815,,0.7314211130142212,,,615.65185546875,1991.1199951171875,,
2003-10-16,,,,8.712148666381836,18.462818145751953,,,,243.0494079589844,,,299.0655212402344,,534.4998168945311,,1316.4700927734375,,34.986011505126946,,,,6.68764591217041,,0.7314211130142212,,,585.6195678710938,1991.1199951171875,,
2003-10-17,,,,8.85117244720459,18.78672790527344,,,,243.0494079589844,,,299.0655212402344,,534.4998168945311,,1334.0230712890625,,33.04233932495117,,,,6.68764591217041,,0.7662507891654968,,,570.6040649414062,2006.436279296875,,
2003-10-20,,,,8.85117244720459,19.110639572143555,,,,232.0015106201172,,,299.0655212402344,,534.4998168945311,,1298.9169921875,,33.04233932495117,,,,7.202080249786378,,0.8010803461074829,,,555.5878295898439,1991.1199951171875,,
2003-10-21,,,,8.85117244720459,19.110639572143555,,,,220.9544677734375,,,289.7196960449219,,517.7967529296875,,1298.9169921875,,32.556427001953125,,,,7.202080249786378,,0.7662507891654968,,,540.5723876953125,1991.1199951171875,,
2003-10-22,,,,8.897514343261719,19.110639572143555,,,,220.9544677734375,,,280.3739013671875,,501.0936279296875,,1263.811279296875,,32.07050323486328,,,,7.202080249786378,,0.7314211130142212,,,495.5245056152344,1960.4873046875,,
2003-10-23,,,,8.758490562438965,18.462818145751953,,,,220.9544677734375,,,271.02813720703125,,484.3904113769531,,1263.811279296875,,32.07050323486328,,,,6.4304280281066895,,0.7314211130142212,,,510.5403137207031,1899.2222900390625,,
2003-10-24,,,,8.665807723999022,18.462818145751953,,,,220.9544677734375,,,280.3739013671875,,501.0936279296875,,1316.4700927734375,,31.09867286682129,,,,6.4304280281066895,,0.7314211130142212,,,510.5403137207031,1975.8035888671875,,
2003-10-27,,,,8.295078277587889,18.462818145751953,,,,209.90652465820312,,,271.02813720703125,,484.3904113769531,,1351.576171875,,30.612756729125977,,,,6.173211097717285,,0.6965916156768799,,,510.5403137207031,1975.8035888671875,,
2003-10-28,,,,8.15605640411377,17.81499671936035,,,,205.4873504638672,,,271.02813720703125,,484.3904113769531,,1334.0230712890625,,30.612756729125977,,,,6.173211097717285,,0.6965916156768799,,,495.5245056152344,1975.8035888671875,,
2003-10-29,,,,8.109714508056639,17.491085052490234,,,,205.4873504638672,,,271.02813720703125,,484.3904113769531,,1334.0230712890625,,29.15500640869141,,,,6.173211097717285,,0.6965916156768799,,,495.5245056152344,1945.171142578125,,
2003-10-30,,,,8.109714508056639,16.843263626098633,,,,198.8585205078125,,,271.02813720703125,,484.3904113769531,,1369.128662109375,,29.15500640869141,,,,6.173211097717285,,0.6617621779441833,,,495.5245056152344,1914.53857421875,,
2003-10-31,,,,8.063370704650879,16.843263626098633,,,,176.76356506347656,,,261.68231201171875,,467.6873779296875,,1351.576171875,,29.15500640869141,,,,5.915994167327881,,0.7314211130142212,,,480.5086364746094,1975.8035888671875,,
2003-11-03,,,,7.924350261688232,15.871530532836914,,,,161.2964324951172,,,261.68231201171875,,467.6873779296875,,1334.0230712890625,,29.15500640869141,,,,5.6587767601013175,,0.7314211130142212,,,495.5245056152344,1960.4873046875,,
2003-11-04,,,,8.34142017364502,16.843263626098633,,,,172.34439086914062,,,261.68231201171875,,467.6873779296875,,1334.0230712890625,,32.07050323486328,,,,6.68764591217041,,0.7314211130142212,,,540.5723876953125,1991.1199951171875,,
2003-11-05,,,,8.573125839233397,16.843263626098633,,,,205.4873504638672,,,261.68231201171875,,467.6873779296875,,1316.4700927734375,,29.15500640869141,,,,6.4304280281066895,,0.7314211130142212,,,540.5723876953125,1960.4873046875,,
2003-11-06,,,,8.573125839233397,16.195442199707028,,,,192.2298126220703,,,261.68231201171875,,467.6873779296875,,1281.3641357421875,,29.15500640869141,,,,6.173211097717285,,0.7662507891654968,,,525.556396484375,1975.8035888671875,,
2003-11-07,,,,8.526784896850586,15.871530532836914,,,,185.60101318359372,,,252.3365173339844,,450.9842529296875,,1281.3641357421875,,29.15500640869141,,,,6.173211097717285,,0.7314211130142212,,,540.5723876953125,1991.1199951171875,,
2003-11-10,,,,8.295078277587889,15.223709106445312,,,,176.76356506347656,,,242.99072265625,,434.28106689453125,,1316.4700927734375,,29.15500640869141,,,,6.4304280281066895,,0.7314211130142212,,,525.556396484375,2021.7520751953125,,
2003-11-11,,,,8.434100151062013,15.54762077331543,,,,181.1827392578125,,,252.3365173339844,,450.9842529296875,,1281.3641357421875,,29.15500640869141,,,,6.4304280281066895,,0.8010803461074829,,,540.5723876953125,2021.7520751953125,,
2003-11-12,,,,8.34142017364502,15.871530532836914,,,,183.39236450195312,,,252.3365173339844,,450.9842529296875,,1281.3641357421875,,29.15500640869141,,,,6.173211097717285,,0.8010803461074829,,,525.556396484375,2006.436279296875,,
2003-11-13,,,,8.295078277587889,15.223709106445312,,,,181.1827392578125,,,252.3365173339844,,450.9842529296875,,1298.9169921875,,29.15500640869141,,,,6.173211097717285,,0.7662507891654968,,,525.556396484375,2018.9564208984373,,
2003-11-14,,,,8.295078277587889,15.223709106445312,,,,174.55398559570312,,,252.3365173339844,,450.9842529296875,,1281.3641357421875,,29.15500640869141,,,,6.173211097717285,,0.7662507891654968,,,540.5723876953125,2003.305908203125,,
2003-11-17,,,,8.109714508056639,14.575889587402346,,,,167.9252166748047,,,242.99072265625,,434.28106689453125,,1281.3641357421875,,29.15500640869141,,,,5.915994167327881,,0.7314211130142212,,,525.556396484375,1987.655029296875,,
2003-11-18,,,,8.15605640411377,14.251977920532227,,,,161.2964324951172,,,242.99072265625,,434.28106689453125,,1281.3641357421875,,29.15500640869141,,,,5.915994167327881,,0.6965916156768799,,,540.5723876953125,1987.655029296875,,
2003-11-19,,,,8.248736381530763,14.251977920532227,,,,161.2964324951172,,,242.99072265625,,434.28106689453125,,1263.811279296875,,27.211334228515625,,,,5.915994167327881,,0.7314211130142212,,,525.556396484375,1972.00439453125,,
2003-11-20,,,,8.295078277587889,14.575889587402346,,,,165.71559143066406,,,242.99072265625,,434.28106689453125,,1281.3641357421875,,24.295839309692386,,,,5.915994167327881,,0.7662507891654968,,,540.5723876953125,1972.00439453125,,
2003-11-21,,,,8.295078277587889,15.223709106445312,,,,174.55398559570312,,,252.3365173339844,,450.9842529296875,,1281.3641357421875,,24.295839309692386,,,,6.4304280281066895,,0.8010803461074829,,,540.5723876953125,1987.655029296875,,
2003-11-24,,,,,214.60108947753903,,,,174.55398559570312,,,,,,,1281.3641357421875,,,,,,,,,,,564.9732666015625,,,
2003-11-25,,,,,214.60108947753903,,,,174.55398559570312,,,,,,,1281.3641357421875,,,,,,,,,,,564.9732666015625,,,
2003-11-26,,,,,214.60108947753903,,,,174.55398559570312,,,,,,,1281.3641357421875,,,,,,,,,,,564.9732666015625,,,
2003-11-27,,,,,214.60108947753903,,,,174.55398559570312,,,,,,,1281.3641357421875,,,,,,,,,,,564.9732666015625,,,
2003-11-28,,,,,214.60108947753903,,,,174.55398559570312,,,,,,,1281.3641357421875,,,,,,,,,,,564.9732666015625,,,
2003-12-01,,,,8.387761116027832,14.575889587402346,,,,178.97314453125,,,261.68231201171875,,467.6873779296875,,1334.0230712890625,,25.75358772277832,,,,6.173211097717285,,0.8359099030494691,,,570.6040649414062,2144.16357421875,,
